Date,Canal,Category,Subcategory,Subcategory2,Marca,Modelo,SKU,UPC,Item,URL SKU,Image,Price,Sales Price,Sales Flag,Store ID,Store Name,Store Address,Stock,UPC WM,Final Price
18/10/2022,Etiendas3b,Cuerpo,Cuidado Personal,,Aura Nature,Jabón Líquido para manos Aura Nature Frutos Rojos 500 Ml,19174,7502261265264,Jabón Líquido para manos Aura Nature Frutos Rojos 500 Ml,https://www.etiendas3b.com.mx/producto/jabon-liquido-frutos-rojos-aura,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19174-1.jpg,23.0,23.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265264,23.0
18/10/2022,Etiendas3b,Cabello,Cuidado Personal,,Botanical Spa,Shampoo Botanical Spa Herbal 750 ml,20578,7502261266155,Shampoo Botanical Spa Herbal 750 ml,https://www.etiendas3b.com.mx/producto/shampoo-herbal-botanical-spa,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20578-0.jpg,25.0,25.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261266155,25.0
18/10/2022,Etiendas3b,Cuidado Personal,Cabello,,Caprice,Shampoo Caprice Ceramidas  750 Ml,14549,7509546072401,Shampoo Caprice Ceramidas  750 Ml,https://www.etiendas3b.com.mx/producto/shampoo-ceramidas-caprice-750-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14549.png,35.0,35.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7509546072401,35.0
18/10/2022,Etiendas3b,Cabello,Cuidado Personal,,Palmolive,Shampoo Optims Palmolive 400 Ml,16676,7501035919129,Shampoo Optims Palmolive 400 Ml,https://www.etiendas3b.com.mx/producto/shampoo-optims-palmolive-400-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16676.png,37.0,37.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501035919129,37.0
18/10/2022,Etiendas3b,Cuerpo,Cuidado Personal,,YEMA,Crema para manos Sábila y Karité YEMA 60ml,18389,7503027879275,Crema para manos Sábila y Karité YEMA 60ml,https://www.etiendas3b.com.mx/producto/crema-para-manos-sabila-karite-yema,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18389-0.png,50.0,50.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503027879275,50.0
18/10/2022,Etiendas3b,Cuerpo,Cuidado Personal,,Nuvel,Crema Humectante Nuvel Arándanos 750 Ml,11972,7501082721706,Crema Humectante Nuvel Arándanos 750 Ml,https://www.etiendas3b.com.mx/producto/crema-humectante-arandanos-nuvel-750-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11972.png,24.0,24.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501082721706,24.0
18/10/2022,Etiendas3b,Cuidado Personal,Cuerpo,,Botanical spa,Crema para manos Botanical Spa Colágeno y Almendras,20977,7502261265523,"Crema para manos Botanical Spa Colágeno y Almendras, 65 ml",https://www.etiendas3b.com.mx/producto/crema-para-manos-colageno-almendras-bota,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657237121~20977-1.jpg,10.0,10.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265523,10.0
18/10/2022,Etiendas3b,Cuidado Personal,Cuerpo,,Vont Men,Desodorante roll on Vont Men 60 gr ,20044,7502261265929,Desodorante roll on Vont Men 60 gr ,https://www.etiendas3b.com.mx/producto/desodorante-roll-on-vont-men,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20044-0.png,11.0,11.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265929,11.0
18/10/2022,Etiendas3b,Cuerpo,Cuidado Personal,,Botanical Spa,Esponja borla para baño,21177,7502261266209,"Esponja borla para baño, Botanical Spa 1 pza",https://www.etiendas3b.com.mx/producto/esponja-para-bano-borla-botanical-spa,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1663265398~21177-1.jpg,10.0,10.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261266209,10.0
18/10/2022,Etiendas3b,Dulces,,,Trident,Goma de Mascar Trident Xtra Care Sabor Menta 1 Unidad,13098,7622210464774,Goma de Mascar Trident Xtra Care Sabor Menta 1 Unidad,https://www.etiendas3b.com.mx/producto/chicle-12s-menta-trident-1-unidad,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13098-1.jpg,9.0,9.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7622210464774,9.0
18/10/2022,Etiendas3b,Dulces,,,Marcopolo,Paleta Chipileta Naranja Marcopolo 18g,20732,812999016005,Paleta Chipileta Naranja Marcopolo 18g,https://www.etiendas3b.com.mx/producto/paleta-chipileta-naranja-marcopolo,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1661878723~20732-1.jpg,5.0,5.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,812999016005,5.0
18/10/2022,Etiendas3b,Dulces,,,Lancelot,Chocolate con Leche Lancelot 70gr,18491,7502261269996,Chocolate con Leche Lancelot 70gr,https://www.etiendas3b.com.mx/producto/chocolate-con-leche-lancelot-70gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18491-1.jpg,26.0,26.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261269996,26.0
18/10/2022,Etiendas3b,Dulces,,,Nutresa,Chocolate Mui Bon Roll 22 gr,5700,9000000236,Chocolate Mui Bon Roll 22 gr,https://www.etiendas3b.com.mx/producto/chocolate-mui-bon-nutresa-22-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/5700-1.png,5.0,5.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,9000000236,5.0
18/10/2022,Etiendas3b,Dulces,,,Hersheys,Chocolate Hershey's Cookies 'n' Creme 60 gr,16279,7501024524556,Chocolate Hershey's Cookies 'n' Creme 60 gr,https://www.etiendas3b.com.mx/producto/chocolate-cookies-n-creme-king-hersheys-60-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16279-1.jpg,18.0,18.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501024524556,18.0
18/10/2022,Etiendas3b,Botana,,,Sabritas,Botana Sabritas Comparte 1 Unidad,10383,7501011173514,Botana Sabritas Comparte 1 Unidad,https://www.etiendas3b.com.mx/producto/botana-comparte-sabritas-1-unidad,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/10383.png,29.0,29.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501011173514,29.0
18/10/2022,Etiendas3b,Bebes,,,Angel Dry,Pañales talla Chica Angel Dry 30 Unidades,12926,7502261258426,Pañales talla Chica Angel Dry 30 Unidades,https://www.etiendas3b.com.mx/producto/panales-chico-30-pzas-angel,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/12926-1.png,65.0,65.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261258426,65.0
18/10/2022,Etiendas3b,Bebidas,Aguas,,Levite,Agua Bonafont Levité sabor Piña Coco  1.4 L,19593,758104007905,Agua Bonafont Levité sabor Piña Coco  1.4 L,https://www.etiendas3b.com.mx/producto/agua-pina-coco-levite-44287-l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19593-1.jpg,13.0,13.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,758104007905,13.0
18/10/2022,Etiendas3b,Alimentos,Congelados,,La Huerta,Verduras congeladas La Huerta mezcla California 500 gr,5456,7501047903017,Verduras congeladas La Huerta mezcla California 500 gr,https://www.etiendas3b.com.mx/producto/mezcla-california-la-huerta-500-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/5456-1.jpg,32.0,32.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501047903017,32.0
18/10/2022,Etiendas3b,Congelados,Alimentos,,Disney,Nuggets de Pescado Disney 220 gr,9811,7501135900232,Nuggets de Pescado Disney 220 gr,https://www.etiendas3b.com.mx/producto/nuggets-pescado-disney-220-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/9811-1.jpg,30.0,30.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501135900232,30.0
18/10/2022,Etiendas3b,Alimentos,Congelados,,Campo Grill,Nuggets de pollo Campo Grill,20827,7502261266315,"Nuggets de pollo Campo Grill, 500g",https://www.etiendas3b.com.mx/producto/nuggets-de-pollo-campo-grill,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1663255514~20827-1.jpg,45.0,45.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261266315,45.0
18/10/2022,Etiendas3b,Congelados,Alimentos,,Neptuno,Filete de pescado Tilapia Neptuno 600 gr,15354,606379031111,Filete de pescado Tilapia Neptuno 600 gr,https://www.etiendas3b.com.mx/producto/pescado-tilapia-neptuno,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657236515~15354-1.jpg,99.0,99.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,606379031111,99.0
18/10/2022,Etiendas3b,Cerveza,Bebidas,,Tecate,Cerveza Tecate Six pack en lata 355 ml c/u,8263,75002459,Cerveza Tecate Six pack en lata 355 ml c/u,https://www.etiendas3b.com.mx/producto/cerveza-lata-six-pack-tecate,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655428609~8263-1.jpg,85.0,85.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,75002459,85.0
18/10/2022,Etiendas3b,Bebidas,Cerveza,,Heineken,Cerveza Superior Six pack en lata 355 ml c/u,21252,7501049928742,Cerveza Superior Six pack en lata 355 ml c/u,https://www.etiendas3b.com.mx/producto/cerveza-superior-6-pack-heineken,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1659650210~21252-1.jpg,64.0,64.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501049928742,64.0
18/10/2022,Etiendas3b,Bebidas,Cerveza,,Heineken,Six de Cerveza Tecate Light 355ml x 6,20658,75004132,Six de Cerveza Tecate Light 355ml x 6,https://www.etiendas3b.com.mx/producto/six-de-cerveza-tecate-light-355ml-x-6,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20658-0.jpg,79.0,79.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,75004132,79.0
18/10/2022,Etiendas3b,Bebidas,Cerveza,,Heineken,Cerveza oscura  Indio 12 Pack en botellas de 355 ml c/u,20656,7501061622017,Cerveza oscura  Indio 12 Pack en botellas de 355 ml c/u,https://www.etiendas3b.com.mx/producto/cerveza-indio-12-pack-heineken,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20656-0.jpg,199.0,199.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501061622017,199.0
18/10/2022,Etiendas3b,Cerveza,Bebidas,,Heineken,Cerveza  XX lager Heineken 12 Pack en latas de 355 ml c/u,20657,7501049934033,Cerveza  XX lager Heineken 12 Pack en latas de 355 ml c/u,https://www.etiendas3b.com.mx/producto/cerveza-xx-lager-12-pack-heineken,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655940363~20657-1.png,169.0,169.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501049934033,169.0
18/10/2022,Etiendas3b,Carnes Frias,,,Sparta,Alimentos Preparados: Alambre o Pastor Sparta 400 gr ,15899,7502261263253,Alimentos Preparados: Alambre o Pastor Sparta 400 gr ,https://www.etiendas3b.com.mx/producto/alimentos-preparados-alambre-pastor-sparta,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1658326495~15899-1.jpg,25.0,25.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261263253,25.0
18/10/2022,Etiendas3b,Carnes Frias,,,Bafar,Salchicha de Pavo Pery 800 gr,16526,7501518485912,Salchicha de Pavo Pery 800 gr,https://www.etiendas3b.com.mx/producto/salchicha-pavo-pery-800-gr,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657735647~16526-1.jpg,30.0,30.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501518485912,30.0
18/10/2022,Etiendas3b,Carnes Frias,,,San Francisco,Salchicha San Francisco 2 Kg,15994,7502261261105,Salchicha San Francisco 2 Kg,https://www.etiendas3b.com.mx/producto/salchicha-san-francisco-2kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655489518~15994-1.png,65.0,65.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261261105,65.0
18/10/2022,Etiendas3b,Despensa,Desayuno,,Quick Total,Avena Natural Quick Avena Total 1 Kg,10592,7502261256064,Avena Natural Quick Avena Total 1 Kg,https://www.etiendas3b.com.mx/producto/avena-natural-quick-avena-total-1kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/10592-1.jpg,27.0,27.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261256064,27.0
18/10/2022,Etiendas3b,Despensa,Desayuno,,Maizoro,Cereal Choco Flakes Maizoro 500 gr,6845,7501067732086,Cereal Choco Flakes Maizoro 500 gr,https://www.etiendas3b.com.mx/producto/cereal-choco-flakes-maizoro-500-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655507293~6845-1.png,28.0,28.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501067732086,28.0
18/10/2022,Etiendas3b,Desayuno,Despensa,,Nesquik,Chocolate en Polvo Nesquik 200 gr,12471,7501058618597,Chocolate en Polvo Nesquik 200 gr,https://www.etiendas3b.com.mx/producto/chocolate-polvo-nesquik-200-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/12471.png,21.0,21.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501058618597,21.0
18/10/2022,Etiendas3b,Desayuno,Despensa,,Maizena,Atole Maizena sabor Chocolate 45 gr,4448,7501005107013,Atole Maizena sabor Chocolate 45 gr,https://www.etiendas3b.com.mx/producto/atole-chocolate-maizena-47-gr,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657237502~4448-1.jpg,8.5,8.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501005107013,8.5
18/10/2022,Etiendas3b,Desayuno,Despensa,,La Costena,Mermelada de  Zarzamora La Costeña 440 gr,14900,7501017044269,Mermelada de  Zarzamora La Costeña 440 gr,https://www.etiendas3b.com.mx/producto/mermelada-zarzamora-la-costena-440-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14900-1.jpg,33.0,33.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501017044269,33.0
18/10/2022,Etiendas3b,Los más vendidos,Farmacia,,ZenkerLab,Analgésico Paracetamol 500 mg 10 Unidades,17265,7502261263031,Analgésico Paracetamol 500 mg 10 Unidades,https://www.etiendas3b.com.mx/producto/analgesico-paracetamol-500mg-10-tabs,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17265-1.jpg,9.0,9.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261263031,9.0
18/10/2022,Etiendas3b,Enlatados,Despensa,,La Sierra,Frijol Refrito Bayo La Sierra 430 gr,18286,7501052420172,Frijol Refrito Bayo La Sierra 430 gr,https://www.etiendas3b.com.mx/producto/frijol-refrito-bayo-la-sierra-430-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18286-1.jpg,11.5,11.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501052420172,11.5
18/10/2022,Etiendas3b,Enlatados,Despensa,,Nuestro Campo,Chiles en rajas Nuestro Campo 800 gr,11142,7502261256149,Chiles en rajas Nuestro Campo 800 gr,https://www.etiendas3b.com.mx/producto/11142-chile-en-rajas-nuestro-campo,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11142-1.jpg,20.0,20.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261256149,20.0
18/10/2022,Etiendas3b,Despensa,Enlatados,,Nuestro Campo,Salsa estilo Molcajete Nuestro Campo 215 gr,18602,7502261269965,Salsa estilo Molcajete Nuestro Campo 215 gr,https://www.etiendas3b.com.mx/producto/salsa-molcajete-nuestro-campo-215gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18602-1.jpg,9.5,9.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261269965,9.5
18/10/2022,Etiendas3b,Cuidado Personal,Cabello,,Suavissence,Tinte para cabello Suavissence tono Rubio  1 Unidad,16788,7502261262720,Tinte para cabello Suavissence tono Rubio  1 Unidad,https://www.etiendas3b.com.mx/producto/tinte-rubio-suavissence-1unidad,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16788-1.png,22.0,22.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262720,22.0
18/10/2022,Etiendas3b,Cabello,Cuidado Personal,,Pantene,Acondicionador Pantene Pro UV Restauración 300 Ml,18095,7500435022828,Acondicionador Pantene Pro UV Restauración 300 Ml,https://www.etiendas3b.com.mx/producto/acondicionador-restauracion-pantene-300-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18095.png,39.0,39.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7500435022828,39.0
18/10/2022,Etiendas3b,Cuidado Personal,Cuerpo,,Razor,Rastrillo Mango Ergonomico 2X Razor 2 unidades,11523,7502261253759,Rastrillo Mango Ergonomico 2X Razor 2 unidades,https://www.etiendas3b.com.mx/producto/rastrillo-mango-ergonomico-2x-razor,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11523-1.jpg,14.0,14.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261253759,14.0
18/10/2022,Etiendas3b,Cuerpo,Cuidado Personal,,YEMA,Crema Humectante con Macadamia YEMA 400 ml,18388,7503027879329,Crema Humectante con Macadamia YEMA 400 ml,https://www.etiendas3b.com.mx/producto/crema-humectante-macadamia-yema,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18388-1.jpg,79.0,79.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503027879329,79.0
18/10/2022,Etiendas3b,Cuidado Personal,Cuerpo,,YEMA,Jabón Líquido corporal con Toronja YEMA 400 ml,18385,7503027879763,Jabón Líquido corporal con Toronja YEMA 400 ml,https://www.etiendas3b.com.mx/producto/jabon-liquido-corporal-toronja-yema,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18385-1.png,65.0,65.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503027879763,65.0
18/10/2022,Etiendas3b,Cuerpo,Cuidado Personal,,Dove,Jabón de tocador Dove 135 gr,13722,67238891190,Jabón de tocador Dove 135 gr,https://www.etiendas3b.com.mx/producto/jabon-tocador-dove-135-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13722-1.jpg,25.0,25.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,67238891190,25.0
18/10/2022,Etiendas3b,Cuidado Personal,Cuerpo,,Tersso,Jabón de tocador Neutro Tersso 200 gr,7599,7501026007101,Jabón de tocador Neutro Tersso 200 gr,https://www.etiendas3b.com.mx/producto/jabon-neutro-tersso,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655508077~7599-1.png,16.0,16.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501026007101,16.0
18/10/2022,Etiendas3b,Cuidado Personal,Cuerpo,,Gillette,Rastrillo Venus Femenino Gillette 1 Unidad,11321,7702018072439,Rastrillo Venus Femenino Gillette 1 Unidad,https://www.etiendas3b.com.mx/producto/rastrillo-venus-femenino-gillette-1-unidad,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11321.png,27.0,27.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7702018072439,27.0
18/10/2022,Etiendas3b,Cuidado Personal,Cuerpo,,Palmolive,Jabón de tocador Palmolive Naturals  100 gr,19081,7509546074719,Jabón de tocador Palmolive Naturals  100 gr,https://www.etiendas3b.com.mx/producto/jabon-aloe-y-oliva-palmolive-100-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19081-1.jpg,11.5,11.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7509546074719,11.5
18/10/2022,Etiendas3b,Cuerpo,Cuidado Personal,,Aura Nature,Jabón Líquido para manos Aura Nature Kiwi 500 ml,19175,7502261265257,Jabón Líquido para manos Aura Nature Kiwi 500 ml,https://www.etiendas3b.com.mx/producto/jabon-liquido-kiwi-aura-nature,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1665501432~19175-1.png,23.0,23.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265257,23.0
18/10/2022,Etiendas3b,Dulces,,,Lucky Gummies,Gomitas Frutitas Lucky Gummys 100 gr,17653,744218120210,Gomitas Frutitas Lucky Gummys 100 gr,https://www.etiendas3b.com.mx/producto/gomitas-frutitas-lucky-gummies-100-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17653.png,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,744218120210,12.0
18/10/2022,Etiendas3b,Dulces,,,De La Rosa,PALETA DE MALVAVISCO DE LA ROSA 24 g,3882,724869033336,PALETA DE MALVAVISCO DE LA ROSA 24 g,https://www.etiendas3b.com.mx/producto/paleta-de-malvavisco-de-la-rosa,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/3882-0.jpg,5.0,5.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,724869033336,5.0
18/10/2022,Etiendas3b,Dulces,,,De La Rosa,Chocolate Nugs Recreo De La Rosa 56 gr,5978,724869001427,Chocolate Nugs Recreo De La Rosa 56 gr,https://www.etiendas3b.com.mx/producto/chocolate-recreo-la-rosa-56-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/5978-1.jpg,10.0,10.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,724869001427,10.0
18/10/2022,Etiendas3b,Dulces,,,Trident,Goma de Mascar Trident X-Twist Sabor Yerbabuena Y Sandía 13.3 gr,18218,7622210938664,Goma de Mascar Trident X-Twist Sabor Yerbabuena Y Sandía 13.3 gr,https://www.etiendas3b.com.mx/producto/chicle-twist-sandia-yerba-trident-44268-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18218-1.jpg,8.0,8.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7622210938664,8.0
18/10/2022,Etiendas3b,Dulces,,,Lucky Gummies,Manguitos Enchilados Lucky Gummys 96 gr,17652,744218121217,Manguitos Enchilados Lucky Gummys 96 gr,https://www.etiendas3b.com.mx/producto/gomitas-manguitos-enchilados-lucky-gummi-96-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17652-1.jpg,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,744218121217,12.0
18/10/2022,Etiendas3b,Botana,,,Act II,Palomitas Extra mantequilla Act II 80 gr,13728,7501006559026,Palomitas Extra mantequilla Act II 80 gr,https://www.etiendas3b.com.mx/producto/palomitas-extra-mantequilla-act-ii-80-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13728-1.jpg,13.0,13.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501006559026,13.0
18/10/2022,Etiendas3b,Botana,,,Masterchips,Botana Donitas Limon y Sal Masterchips 200gr,17971,7502261264731,Botana Donitas Limon y Sal Masterchips 200gr,https://www.etiendas3b.com.mx/producto/botana-donitas-limon-y-sal-200gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17971-1.jpg,24.0,24.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261264731,24.0
18/10/2022,Etiendas3b,Botana,,,Act II,Palomitas sabor mantequilla Act II 80 gr,13726,7501006559019,Palomitas sabor mantequilla Act II 80 gr,https://www.etiendas3b.com.mx/producto/palomitas-mantequilla-act-ii-80-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13726.png,13.0,13.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501006559019,13.0
18/10/2022,Etiendas3b,Botana,,,Sabritas,Botana Flamin Hot Sabritas,17936,7501011159242,Botana Flamin Hot Sabritas,https://www.etiendas3b.com.mx/producto/botana-flamin-hot-sabritas,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17936.png,10.5,10.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501011159242,10.5
18/10/2022,Etiendas3b,Bebes,,,Bebe Ternura,Chupón de Miel Bebe Ternura 1 Unidad,5620,9000000235,Chupón de Miel Bebe Ternura 1 Unidad,https://www.etiendas3b.com.mx/producto/bebe-chupon-miel-bebe-ternura-1-unidad,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655506895~5620-1.png,5.0,5.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,9000000235,5.0
18/10/2022,Etiendas3b,Bebes,,,Bebe Ternura,Biberón Decorado  8oz Bebé Ternura 1 Unidad,16531,7501026411120,Biberón Decorado  8oz Bebé Ternura 1 Unidad,https://www.etiendas3b.com.mx/producto/biberon-decorado-elefante8oz-bebe-ternura-1-unidad,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16531-1.jpg,17.0,17.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501026411120,17.0
18/10/2022,Etiendas3b,Aguas,Bebidas,,Burst,Agua natural purificada Burst 1.5 L,16157,7502261263130,Agua natural purificada Burst 1.5 L,https://www.etiendas3b.com.mx/producto/agua-purificada-natural-burst,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16157-1.jpg,5.5,5.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261263130,5.5
18/10/2022,Etiendas3b,Congelados,Alimentos,,Campo Grill,Filetes de pollo Campo Grill,20117,7502261266339,"Filetes de pollo Campo Grill, 500g",https://www.etiendas3b.com.mx/producto/filetes-de-pollo-campo-grill,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1663186778~20117-1.jpg,45.0,45.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261266339,45.0
18/10/2022,Etiendas3b,Desayuno,Despensa,,Ricore,Café Soluble Mezclado Ricore 200 gr,7713,7502227989975,Café Soluble Mezclado Ricore 200 gr,https://www.etiendas3b.com.mx/producto/cafe-soluble-mezclado-ricore-200gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655508166~7713-1.png,43.0,43.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502227989975,43.0
18/10/2022,Etiendas3b,Desayuno,Despensa,,YEMA,Stevia en Polvo YEMA 100 gr,18412,7503027879411,Stevia en Polvo YEMA 100 gr,https://www.etiendas3b.com.mx/producto/stevia-en-polvo-yema,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18412-1.jpg,61.0,61.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503027879411,61.0
